excerpt_id,review_id,course_id,professor,review_excerpt,rating,expected_grade,date,review_year,is_recent,evidence_weight,source
CMSC250_508_E02,CMSC250_508,CMSC250,Mohammad Nayeem Teli,You'll going to be doing a lot of self teaching compared to other classes because sometimes he'll mention an important topic or thing you'll need to know and never mention it again and sometimes skip it if its a step he taught.,2,,2025-11-18T04:15:11.503708Z,2025,1,1.0,PlanetTerp
CMSC250_508_E03,CMSC250_508,CMSC250,Mohammad Nayeem Teli,What makes it better is the lecture slides sometimes have no direct lesson or topic you pull out by looking at it.,2,,2025-11-18T04:15:11.503708Z,2025,1,1.0,PlanetTerp
CMSC250_508_E04,CMSC250_508,CMSC250,Mohammad Nayeem Teli,Quizzes are relatively easy and thanks to the TA for babying our class or most would've struggled.,2,,2025-11-18T04:15:11.503708Z,2025,1,1.0,PlanetTerp
CMSC250_508_E05,CMSC250_508,CMSC250,Mohammad Nayeem Teli,The midterms are also really not like the exam or home works.,2,,2025-11-18T04:15:11.503708Z,2025,1,1.0,PlanetTerp
CMSC250_508_E06,CMSC250_508,CMSC250,Mohammad Nayeem Teli,"They are a step above of what he'll teach or go over in class, some of it is already tricky but I really do not feel like spending hours everyday reteaching things that I need to get taught, not what I signed up.",2,,2025-11-18T04:15:11.503708Z,2025,1,1.0,PlanetTerp
CMSC250_507_E01,CMSC250_507,CMSC250,Maksym Morawski,A hard class like this you need a serious professor and max is not it I fear...,1,,2025-11-16T21:45:00.124330Z,2025,1,1.0,PlanetTerp
CMSC250_506_E01,CMSC250_506,CMSC250,Maksym Morawski,Lecture was relatively easy to follow and he was an engaging lecturer.,3,,2025-10-20T16:36:33.342207Z,2025,1,1.0,PlanetTerp
CMSC250_506_E02,CMSC250_506,CMSC250,Maksym Morawski,"For example, we never really did structural induction like Fawzi's class did, instead he just kind of gave an outline of what it would look like.",3,,2025-10-20T16:36:33.342207Z,2025,1,1.0,PlanetTerp
CMSC250_506_E03,CMSC250_506,CMSC250,Maksym Morawski,He is also a bit disorganized and him and his TAs were all five minutes late to one of our exams.,3,,2025-10-20T16:36:33.342207Z,2025,1,1.0,PlanetTerp
CMSC250_506_E04,CMSC250_506,CMSC250,Maksym Morawski,There was a proof on our first exam that was unlike anything we had done up to that point which was rather annoying.,3,,2025-10-20T16:36:33.342207Z,2025,1,1.0,PlanetTerp
CMSC250_505_E01,CMSC250_505,CMSC250,Fawzi Emad,"I do recommend going to every lecture, he shows useful examples, explains things well, and makes the classes interesting and funny.",5,,2025-07-26T23:28:55.550816Z,2025,1,1.0,PlanetTerp
CMSC250_504_E01,CMSC250_504,CMSC250,Maksym Morawski,"i literally loved his class, but thats coming from someone who just loves riddles tbh, because i know our final hurt hella people who didnt know what was happening since everything was so vague also he does not curve or drop at ALL so expect your grade to be your grade imma be honest i took a makeup once and our TA didnt even show up til 1.5hours later which was kinda annoying but honestly its very passable",5,,2025-07-20T19:54:41.395730Z,2025,1,1.0,PlanetTerp
CMSC250_503_E01,CMSC250_503,CMSC250,Mohammad Nayeem Teli,I went to a couple of 250 lectures given another professor and it was so much better.,1,,2025-06-19T21:26:56.582560Z,2025,1,1.0,PlanetTerp
CMSC250_502_E01,CMSC250_502,CMSC250,Fawzi Emad,"Fawzi is a solid lecturer, and he does a great job of preparing you for the higher level courses.",5,,2025-06-19T21:12:42.347072Z,2025,1,1.0,PlanetTerp
CMSC250_502_E02,CMSC250_502,CMSC250,Fawzi Emad,"Fawzi made it very clear what you needed to know for the exams, and the grading was pretty relaxed.",5,,2025-06-19T21:12:42.347072Z,2025,1,1.0,PlanetTerp
CMSC250_501_E01,CMSC250_501,CMSC250,Maksym Morawski,"40% hw grade + 10% discussion grade so u essentially cannot fail, and pretty good lecturer when hes not realizing that his slides are completely wrong lmao.",3,,2025-06-06T14:12:54.548686Z,2025,1,1.0,PlanetTerp
CMSC250_501_E02,CMSC250_501,CMSC250,Maksym Morawski,idk if this is good or bad but u can get by comfortably with almost never studying,3,,2025-06-06T14:12:54.548686Z,2025,1,1.0,PlanetTerp
CMSC250_500_E01,CMSC250_500,CMSC250,Maksym Morawski,"He'll lure you in with a 40% homework grade (it's graded harshly), a 10% discussion grade(only free part of the course), and low weighted midterms and finals.",2,,2025-06-04T06:36:52.071143Z,2025,1,1.0,PlanetTerp
CMSC250_500_E02,CMSC250_500,CMSC250,Maksym Morawski,"The midterms were really bad, especially the first one.",2,,2025-06-04T06:36:52.071143Z,2025,1,1.0,PlanetTerp
CMSC250_500_E03,CMSC250_500,CMSC250,Maksym Morawski,"He was extremely disorganized for all his lectures, he was late for 2 or maybe all 3 midterms so we lost valuable time (compensated with 0.5 extra credit points on a 32 point midterm).",2,,2025-06-04T06:36:52.071143Z,2025,1,1.0,PlanetTerp
CMSC250_499_E01,CMSC250_499,CMSC250,Fawzi Emad,"He definitely expects students to come to the lectures, and it was so worth it!",5,,2025-06-03T14:52:48.689729Z,2025,1,1.0,PlanetTerp
CMSC250_499_E02,CMSC250_499,CMSC250,Fawzi Emad,(Isn't that what we're paying for?) The lectures were fun and he made everything super easy to understand.,5,,2025-06-03T14:52:48.689729Z,2025,1,1.0,PlanetTerp
CMSC250_499_E03,CMSC250_499,CMSC250,Fawzi Emad,He's preparing us for harder courses later (like 351).,5,,2025-06-03T14:52:48.689729Z,2025,1,1.0,PlanetTerp
CMSC250_499_E04,CMSC250_499,CMSC250,Fawzi Emad,"The solutions to the homework questions were always posted online, and we had plenty of materials to study (homework, worksheets from the discussion classes, and the lecture examples).",5,,2025-06-03T14:52:48.689729Z,2025,1,1.0,PlanetTerp
CMSC250_498_E01,CMSC250_498,CMSC250,Fawzi Emad,The class is pretty easy as long as you pay attention in lecture.,2,,2025-06-02T18:16:55.722606Z,2025,1,1.0,PlanetTerp
CMSC250_498_E02,CMSC250_498,CMSC250,Fawzi Emad,"However, paying attention during lecture is difficult.",2,,2025-06-02T18:16:55.722606Z,2025,1,1.0,PlanetTerp
CMSC250_498_E03,CMSC250_498,CMSC250,Fawzi Emad,"Although his explanations were very good and he was a good lecturer, not having lecture videos made it really hard to fully grasp everything.",2,,2025-06-02T18:16:55.722606Z,2025,1,1.0,PlanetTerp
CMSC250_498_E04,CMSC250_498,CMSC250,Fawzi Emad,"I understand that he does not record lectures because he wants people to come to class but I feel like if he recorded his lecture, exam scores (especially exam 3) would have been much higher.",2,,2025-06-02T18:16:55.722606Z,2025,1,1.0,PlanetTerp
CMSC250_498_E05,CMSC250_498,CMSC250,Fawzi Emad,He also does not post any practice exams which he says is because he does not want students to only memorize the exams instead of actually studying.,2,,2025-06-02T18:16:55.722606Z,2025,1,1.0,PlanetTerp
CMSC250_497_E01,CMSC250_497,CMSC250,Fawzi Emad,"Old-school ""come to lectures"" method is annoying, especially with him not uploading answers to half of the lectures for the problems.",2,,2025-05-31T01:11:40.861362Z,2025,1,1.0,PlanetTerp
CMSC250_496_E01,CMSC250_496,CMSC250,Fawzi Emad,Excellent and engaging lecturer and the homeworks tbh prepared me for the exam so well I never had to study anything else.,5,,2025-05-29T23:32:09.243998Z,2025,1,1.0,PlanetTerp
CMSC250_496_E02,CMSC250_496,CMSC250,Fawzi Emad,The quizzes initially caught me off guard and I flunked the first few - I strongly encourage you to review the homeworks because he basically pulls the quiz problems directly from them.,5,,2025-05-29T23:32:09.243998Z,2025,1,1.0,PlanetTerp
CMSC250_495_E01,CMSC250_495,CMSC250,Fawzi Emad,"Excellent lecturer, but not much else going for him.",4,,2025-05-29T17:27:05.013296Z,2025,1,1.0,PlanetTerp
CMSC250_495_E02,CMSC250_495,CMSC250,Fawzi Emad,Abysmal grading system throughout the semester.,4,,2025-05-29T17:27:05.013296Z,2025,1,1.0,PlanetTerp
CMSC250_495_E03,CMSC250_495,CMSC250,Fawzi Emad,If I took him again I would spend more time preparing for exams.,4,,2025-05-29T17:27:05.013296Z,2025,1,1.0,PlanetTerp
CMSC250_494_E01,CMSC250_494,CMSC250,Fawzi Emad,The grading was broken down simply by just quizzes and exams.,5,,2025-05-29T16:33:19.653522Z,2025,1,1.0,PlanetTerp
CMSC250_494_E02,CMSC250_494,CMSC250,Fawzi Emad,"I felt the exams were really easy, legit just testing if you understood the fundamentals of the topics he taught, with no real curveballs.",5,,2025-05-29T16:33:19.653522Z,2025,1,1.0,PlanetTerp
CMSC250_494_E03,CMSC250_494,CMSC250,Fawzi Emad,"Final was a bit harder, but that is to be expected.",5,,2025-05-29T16:33:19.653522Z,2025,1,1.0,PlanetTerp
CMSC250_494_E04,CMSC250_494,CMSC250,Fawzi Emad,"I will say though, lectures were pretty boring, because he would basically spend the entire time doing a bunch of practice problems, but I found this to actually be super helpful as I just learnt a lot more this way personally.",5,,2025-05-29T16:33:19.653522Z,2025,1,1.0,PlanetTerp
CMSC250_494_E05,CMSC250_494,CMSC250,Fawzi Emad,"Though, this made discussion virtually pointless, there would basically just be a worksheet, and thats about it.",5,,2025-05-29T16:33:19.653522Z,2025,1,1.0,PlanetTerp
CMSC250_494_E06,CMSC250_494,CMSC250,Fawzi Emad,"As for the quizzes, fawzi's policy would be that there may or may not be a quiz during discussion, as an effort to motivate people to go.",5,,2025-05-29T16:33:19.653522Z,2025,1,1.0,PlanetTerp
CMSC250_494_E07,CMSC250_494,CMSC250,Fawzi Emad,"But, this just basically turned into a lot of people coming just during the last 20 min of class, because quizzes would always occur during that time.",5,,2025-05-29T16:33:19.653522Z,2025,1,1.0,PlanetTerp
CMSC250_494_E08,CMSC250_494,CMSC250,Fawzi Emad,"Other than that, the way he taught just really stuck with me, and I felt like he really set us up well for the exams (averages were pretty high too).",5,,2025-05-29T16:33:19.653522Z,2025,1,1.0,PlanetTerp
CMSC250_492_E01,CMSC250_492,CMSC250,Fawzi Emad,He makes his lectures fairly engaging and mostly I am able to follow.,5,,2025-05-27T19:41:31.851316Z,2025,1,1.0,PlanetTerp
CMSC250_492_E02,CMSC250_492,CMSC250,Fawzi Emad,"Don't be deterred by the ""pop quizzes"" in discussion.",5,,2025-05-27T19:41:31.851316Z,2025,1,1.0,PlanetTerp
CMSC250_492_E03,CMSC250_492,CMSC250,Fawzi Emad,"If you do the homework's and review his in class examples through out the semester (as opposed to cramming for exams), you will get 20/20 on most if not all of the quizzes.",5,,2025-05-27T19:41:31.851316Z,2025,1,1.0,PlanetTerp
CMSC250_492_E04,CMSC250_492,CMSC250,Fawzi Emad,His exams are extremely fair.,5,,2025-05-27T19:41:31.851316Z,2025,1,1.0,PlanetTerp
CMSC250_492_E05,CMSC250_492,CMSC250,Fawzi Emad,Sometimes on the homework there are quite difficult problems but these don't appear on quizzes/exams.,5,,2025-05-27T19:41:31.851316Z,2025,1,1.0,PlanetTerp
CMSC250_491_E01,CMSC250_491,CMSC250,Fawzi Emad,His quizzes and exams are all pretty easy as long as you study what he covered in the lectures.,5,,2025-05-27T13:38:08.686988Z,2025,1,1.0,PlanetTerp
CMSC250_491_E02,CMSC250_491,CMSC250,Fawzi Emad,He gave out pretty high grades on everything except Exam 3.,5,,2025-05-27T13:38:08.686988Z,2025,1,1.0,PlanetTerp
CMSC250_491_E03,CMSC250_491,CMSC250,Fawzi Emad,All the other exams were graded very easily.,5,,2025-05-27T13:38:08.686988Z,2025,1,1.0,PlanetTerp
CMSC250_489_E01,CMSC250_489,CMSC250,Fawzi Emad,"I definitely could've gotten an A, but his grading really messes u up.",5,,2025-05-25T05:10:01.609010Z,2025,1,1.0,PlanetTerp
CMSC250_489_E02,CMSC250_489,CMSC250,Fawzi Emad,Each exam was out of 50 points so 1 simple probability question (10 points) wrong would literally bring you down to a 90%.,5,,2025-05-25T05:10:01.609010Z,2025,1,1.0,PlanetTerp
CMSC250_489_E03,CMSC250_489,CMSC250,Fawzi Emad,My fault for getting a 10/20 on a quiz though.,5,,2025-05-25T05:10:01.609010Z,2025,1,1.0,PlanetTerp
CMSC250_489_E04,CMSC250_489,CMSC250,Fawzi Emad,Like his exams are relatively easy BUT if u get something wrong you're lowkey done for.,5,,2025-05-25T05:10:01.609010Z,2025,1,1.0,PlanetTerp
CMSC250_489_E05,CMSC250_489,CMSC250,Fawzi Emad,"There are ""pop quizzes"" but honestly just expect a quiz every discussion or ask a friend.",5,,2025-05-25T05:10:01.609010Z,2025,1,1.0,PlanetTerp
CMSC250_488_E01,CMSC250_488,CMSC250,Maksym Morawski,"The workload in his class is quite small, and he has a GOATED grading system with 40% homework, 10% discussions, and 50% exams.",3,,2025-05-24T19:31:24.514122Z,2025,1,1.0,PlanetTerp
CMSC250_488_E02,CMSC250_488,CMSC250,Maksym Morawski,"Do well on the hmws so that even if you mess up on the exams, your grade isn't going to sink like the Titanic",3,,2025-05-24T19:31:24.514122Z,2025,1,1.0,PlanetTerp
CMSC250_486_E01,CMSC250_486,CMSC250,Fawzi Emad,"There are a lot of quizzes, but they were pretty easy.",5,,2025-05-24T13:56:03.449900Z,2025,1,1.0,PlanetTerp
CMSC250_485_E01,CMSC250_485,CMSC250,Maksym Morawski,"There’s no transparency about grading at all, he just put in final grades without even mentioning what the cutoffs would be, without adding in all the extra credit and without even telling us that they would be imported into testudo.",1,,2025-05-24T11:58:22.544487Z,2025,1,1.0,PlanetTerp
CMSC250_485_E02,CMSC250_485,CMSC250,Maksym Morawski,This is just one example of the lack of transparency and the lateness of grading in this class.,1,,2025-05-24T11:58:22.544487Z,2025,1,1.0,PlanetTerp
CMSC250_483_E01,CMSC250_483,CMSC250,Fawzi Emad,"Fawzi is clearly really passionate about math and his enthusiasm makes the lectures pretty fun and engaging, imo.",3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_483_E02,CMSC250_483,CMSC250,Fawzi Emad,"He's a good lecturer that communicates concepts pretty well, but he does go REALLY fast - fast to the point where you can't really take notes and absorb what he's saying at the same time.",3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_483_E03,CMSC250_483,CMSC250,Fawzi Emad,I think my biggest gripe about this class was the lack of resources and the way exams and quizzes were handled.,3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_483_E04,CMSC250_483,CMSC250,Fawzi Emad,"Firstly, the lecture slides are super bare bones, to the point where you're kind of screwed if you miss class for whatever reason.",3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_483_E05,CMSC250_483,CMSC250,Fawzi Emad,"Plus, he lectures so fast that it's hard to take detailed notes sometimes to fill in whatever is missing from the slides.",3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_483_E06,CMSC250_483,CMSC250,Fawzi Emad,"This issue wasn't a big deal for some things like the proofs, where he gives us a lot of examples, but was a major problem in the probability unit.",3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_483_E07,CMSC250_483,CMSC250,Fawzi Emad,"He also never provided the answers to the discussion worksheets, which were pretty important for studying for quizzes and exams (especially probability).",3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_483_E08,CMSC250_483,CMSC250,Fawzi Emad,"Secondly, exams are super short, which might sound good at first, but a single mistake can cost a large chunk of your grade on the exam.",3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_483_E09,CMSC250_483,CMSC250,Fawzi Emad,You basically have to expect a quiz during every discussion.,3,,2025-05-24T05:15:28.151943Z,2025,1,1.0,PlanetTerp
CMSC250_482_E01,CMSC250_482,CMSC250,Maksym Morawski,Biggest con is that his lectures tend to be very disorganized.,4,,2025-05-23T20:52:45.717884Z,2025,1,1.0,PlanetTerp
CMSC250_482_E02,CMSC250_482,CMSC250,Maksym Morawski,"Other than that, his exams are fair and his grade breakdown is reasonable (40% homework, 10% discussion, 50% exams).",4,,2025-05-23T20:52:45.717884Z,2025,1,1.0,PlanetTerp
CMSC250_482_E03,CMSC250_482,CMSC250,Maksym Morawski,"His exams also contain more or less what he covers in lecture, so as long as you look at his notes or go to lecture you will be fine for the exams (the first exam did have a question that he didn't cover in class, but he later went back and curved it).",4,,2025-05-23T20:52:45.717884Z,2025,1,1.0,PlanetTerp
CMSC250_482_E04,CMSC250_482,CMSC250,Maksym Morawski,"Final was just a bunch of old problems that people didn't do well on in past midterms, which was a grade boost.",4,,2025-05-23T20:52:45.717884Z,2025,1,1.0,PlanetTerp
CMSC250_482_E05,CMSC250_482,CMSC250,Maksym Morawski,"His proofs are disorganized and lack structure, so if you'd like to learn how to write formal proofs I would stay away.",4,,2025-05-23T20:52:45.717884Z,2025,1,1.0,PlanetTerp
